block_height,hash,waiting_time,gas_price,gas_used,fees
6819162,244e8d,-25,62000000000,21000,1302000000000000
6819189,1bd781,20,56000000000,37583,2104648000000000
6819533,4a0692,2,50000000000,71322,3566100000000000
6819174,c9a134,1,31000000000,21000,651000000000000
6819507,b83473,0,12000000000,52106,625272000000000
6819451,4dd293,3,24000000000,21000,504000000000000
6819060,5aec33,16,50000000000,37385,1869250000000000
6819105,3e9ff7,2,41000000000,21000,861000000000000
6819603,75fd96,-4,134000000000,21000,2814000000000000
6819084,8c3966,94,1000000000,21000,21000000000000
6819373,d448ca,16,16000000000,43846,701536000000000
6819022,cb795f,3,31000000000,21000,651000000000000
6819292,28e0f4,6,72000000000,38519,2773368000000000
6819061,c4e207,0,1000000000,21000,21000000000000
6819439,4527c9,4,61000000000,21000,1281000000000000
6819319,423ebf,10,100000000000,21000,2100000000000000
6819281,8628e4,17,62000000000,143081,8871022000000000
6819094,12c4ad,-3,10000000000,39512,395120000000000
6819580,26f7e9,4,31000000000,21000,651000000000000
6819209,d1f0b9,1,33333333333,21000,699999999993000
6819142,c5f69b,0,1000000000,21000,21000000000000
6819098,284ba8,0,22000000000,62791,1381402000000000
6819115,30a8d8,25,62000000000,143081,8871022000000000
6819183,e793b5,14,14000000000,23037,322518000000000
6819537,dd070f,54,10000000000,38391,383910000000000
6819208,494fd3,12,18000000000,34725,625050000000000
6819477,9c33b3,53,62000000000,44236,2742632000000000
6819404,44abf1,16,12000000000,40886,490632000000000
6819206,a3dd33,3,30000000000,33571,1007130000000000
6819465,0c5656,2,50000000000,21000,1050000000000000
6819201,7c528b,48,50000000000,21000,1050000000000000
6819137,bcc1f2,2,1000000000,21000,21000000000000
6819010,37f91f,8,60000000000,21000,1260000000000000
6819134,5cf374,60,20000000000,21873,437460000000000
6819031,34564d,25,71000000000,21000,1491000000000000
6819449,c1837f,10,62000000000,143081,8871022000000000
6819395,857c76,33,15600000000,21000,327600000000000
6819112,728816,11,46000000000,37005,1702230000000000
6819572,c79224,16,1008239362658,13129,13237174592336882
6819414,6e1b72,18,12000000000,156601,1879212000000000
6819232,f082f2,20,14500000000,36409,527930500000000
6819462,89ebdf,4,15000340000,696639,10449821857260000
6819568,c61bd9,11,62000000000,143081,8871022000000000
6819013,82e61e,0,21000000000,21707,455847000000000
6819080,9e47b3,8,50000000000,53037,2651850000000000
6819573,c91dbe,50,1000000000,21000,21000000000000
6819268,01b9e6,4,13200000000,21000,277200000000000
6819238,d69fcc,3,50000000000,21000,1050000000000000
6819378,9bce93,0,51900000000,257057,13341258300000000
6819344,443d23,33,10000000000,21000,210000000000000
6819585,b78d53,13,13000000000,312317,4060121000000000
6819254,8f4d94,46,62000000000,143081,8871022000000000
6819474,e02fbf,55,62000000000,21000,1302000000000000
6819023,5481be,0,4000000000,22111,88444000000000
6819276,59a8f6,0,1000000000,21000,21000000000000
6819099,462073,0,39851650040,51985,2071688027329400
6819565,15254a,3,30000000000,33571,1007130000000000
6819472,8c94ae,8,50000000000,22049,1102450000000000
6819359,8095d0,0,50000000000,46771,2338550000000000
6819265,37b10d,29,50000000000,21000,1050000000000000
6819011,e5490c,11,45000000000,21000,945000000000000
6819322,c6514b,3,35000000000,21000,735000000000000
6819038,924c47,-226,29999999999,37411,1122329999962589
6819255,2c924a,13,19000000000,142388,2705372000000000
6819161,606cc8,0,10000000000,21000,210000000000000
6819428,347edd,16,41000000000,51832,2125112000000000
6819297,cc8788,12,18000000000,35940,646920000000000
6819524,aa592a,8,21000000000,52791,1108611000000000
6819027,b97bb0,7,72000000000,53104,3823488000000000
6819022,2a921c,0,50000000000,21000,1050000000000000
6819440,a01da5,3,41000000000,52948,2170868000000000
6819585,eccfc0,3,31000000000,21000,651000000000000
6819244,d7d2b3,0,1000000000,21051,21051000000000
6819609,894ce9,0,1000000000,21000,21000000000000
6819161,47b31f,0,10000000000,21000,210000000000000
6819283,1af386,3,30000000000,21000,630000000000000
6819319,27d7ed,65,71000000000,21000,1491000000000000
6819598,ffd5be,99,10000000000,21000,210000000000000
6819536,e53d68,3,15000000000,82165,1232475000000000
6819024,ac2d3d,2,9000000000,36714,330426000000000
6819603,6ce4cd,11,9256326636,21000,194382859356000
6819577,8bf4be,4,10000000000,21000,210000000000000
6819396,8d748c,9,23400000000,62142,1454122800000000
6819351,f76fab,4,62000000000,143081,8871022000000000
6819440,2bc360,7,41000000000,52723,2161643000000000
6819434,521d7e,0,1000000000,21000,21000000000000
6819225,8c17e3,4,120000000000,21000,2520000000000000
6819509,8a44f1,-6,1000000000,21000,21000000000000
6819165,39a154,0,1000000000,21000,21000000000000
6819365,3f00f5,10,15000000000,36863,552945000000000
6819396,d08701,3,17000000000,142452,2421684000000000
6819286,9b4d5a,17,42000000000,53305,2238810000000000
6819484,b6dbe8,159,15000000000,67941,1019115000000000
6819551,ac580e,25,62000000000,143081,8871022000000000
6819016,90f960,2,50000000000,21000,1050000000000000
6819225,a5ea79,11,62000000000,21000,1302000000000000
6819205,199544,0,50000000000,35025,1751250000000000
6819547,c94d6d,14,28200000000,28739,810439800000000
6819221,333b1f,9,24000000000,39605,950520000000000
6819423,603a92,21,71000000000,21000,1491000000000000
6819510,31e880,30,36000000000,21000,756000000000000
6819537,475779,19,12000000000,21000,252000000000000
6819146,ec0697,0,100000000000,22741,2274100000000000
6819230,4b5f12,-4,62000000000,143081,8871022000000000
6819179,5ff637,7,21000000000,36283,761943000000000
6819129,6608c8,0,60000002048,21000,1260000043008000
6819305,6c9205,13,14500000000,35862,519999000000000
6819610,47add6,-24,20000000000,21051,421020000000000
6819353,b99c5e,23,11000000000,51701,568711000000000
6819279,95931a,0,12000000000,21000,252000000000000
6819129,082f15,0,7102000000,244829,1738775558000000
6819509,34ecd0,-6,1000000000,21000,21000000000000
6819467,4db642,11,62000000000,143081,8871022000000000
6819361,a2de08,6,20000000000,33296,665920000000000
6819077,60de40,21,60000000000,23164,1389840000000000
6819323,6786a3,1,35000000000,21039,736365000000000
6819440,2749c4,10,50000000000,47722,2386100000000000
6819328,a55efe,0,17000000000,221447,3764599000000000
6819552,1426d1,259,3000000000,21000,63000000000000
6819374,24df4c,-8,60000000000,21000,1260000000000000
6819394,1e286d,24,71000000000,21000,1491000000000000
6819048,939055,2,50000000000,50057,2502850000000000
6819567,510358,9,50000000000,49929,2496450000000000
6819121,d90349,6,62000000000,143081,8871022000000000
6819500,0b4251,8,27000000000,21000,567000000000000
6819483,9b316c,27,62000000000,143081,8871022000000000
6819577,21e48d,9,71000000000,21000,1491000000000000
6819577,a197c6,15,120000000000,21000,2520000000000000
6819104,f91906,7,60000000000,21000,1260000000000000
6819318,6f43b9,3,62000000000,143081,8871022000000000
6819508,8a5bcd,33,60000000000,21000,1260000000000000
6819385,9adbe6,10,50000000000,32945,1647250000000000
6819404,e9e937,8,12000000000,21000,252000000000000
6819177,9a5e49,3,41000000000,21000,861000000000000
6819169,088513,10,13500000000,21000,283500000000000
6819121,ea975d,1,10000000000,37000,370000000000000
6819514,a0caf5,10,50000000000,21000,1050000000000000
6819461,3a2007,0,1000000000,21000,21000000000000
6819327,ec74bd,3,36000000000,21000,756000000000000
6819435,f98992,19,62000000000,143081,8871022000000000
6819541,03ca83,69,1000000000,21000,21000000000000
6819524,b278aa,39,62000000000,143081,8871022000000000
6819065,1c6fed,4,35000000000,37292,1305220000000000
6819540,8678e8,31,20000000000,142580,2851600000000000
6819033,fff70d,0,10000000000,31005,310050000000000
6819243,5509ff,1,13000000000,21000,273000000000000
6819032,cc1662,0,10000000000,21000,210000000000000
6819529,0c055a,2,9000000000,41031,369279000000000
6819233,677cbb,12,62000000000,21000,1302000000000000
6819015,5c0e4e,4573,4281250000,21000,89906250000000
6819248,be54d0,8,36000000000,21000,756000000000000
6819205,ac4267,0,62000000000,21000,1302000000000000
6819184,bdd5d8,23,62000000000,143081,8871022000000000
6819266,728775,15,62000000000,51562,3196844000000000
6819033,b38c22,0,10000000000,21000,210000000000000
6819455,d9380a,1,50000000000,39887,1994350000000000
6819219,a9c47b,9,44000000000,37374,1644456000000000
6819496,d855cf,0,15000000000,91827,1377405000000000
6819445,755380,2,71000000000,21000,1491000000000000
6819341,8c8208,7,41000000000,37235,1526635000000000
6819584,0a3e7c,11,13000000000,51681,671853000000000
6819140,fab0a9,0,5000000000,51835,259175000000000
6819571,6ca811,25,21000000000,37340,784140000000000
6819077,d9c20b,21,33000000000,21000,693000000000000
6819210,a1191a,6,51900000000,30416,1578590400000000
6819007,e2b373,12,60000000000,21000,1260000000000000
6819598,c599f1,0,10010000000,497474,4979714740000000
6819393,e29b59,1,62000000000,143081,8871022000000000
6819522,3b0fe3,9,41000000000,40000,1640000000000000
6819049,450220,22,61950000000,21000,1300950000000000
6819132,18d162,0,3000000000,21000,63000000000000
6819289,6118cc,27,62000000000,21000,1302000000000000
6819501,d5d325,7,20000000000,41275,825500000000000
6819550,026102,15,62000000000,143081,8871022000000000
6819005,1c4b4a,9,16450000000,36433,599322850000000
6819048,2b93c0,2,50000000000,50057,2502850000000000
6819188,1493ef,17,31000000000,21000,651000000000000
6819334,7ea710,8,31000000000,21000,651000000000000
6819373,ba6a5b,35,17000000000,21000,357000000000000
6819071,590191,7,41000000000,37722,1546602000000000
6819226,1a1b71,2,71000000000,21000,1491000000000000
6819428,01f0c7,14,50000000000,91258,4562900000000000
6819500,0b43ba,6,20000000000,23037,460740000000000
6819197,ba3c43,12,18000000000,87656,1577808000000000
6819437,e10692,-12,62000000000,143081,8871022000000000
6819443,457782,10,41000000000,45879,1881039000000000
6819485,28a398,3,15000000000,58637,879555000000000
6819431,32833c,2,72000000000,57794,4161168000000000
6819494,a014f6,11,71000000000,21000,1491000000000000
6819578,326e79,14,41000000000,21000,861000000000000
6819260,248e21,11,51900000000,51848,2690911200000000
6819365,8caf25,2,40000000000,21000,840000000000000
6819541,d714c5,66,1000000000,21000,21000000000000
6819165,8bc974,0,1000000000,21000,21000000000000
6819522,a13139,9,62000000000,143081,8871022000000000
6819375,9d8933,60,12000000000,51511,618132000000000
6819544,14e74e,2,9000000000,21000,189000000000000
6819166,ae4a10,18,10000000000,21000,210000000000000
6819434,d15334,0,1000000000,21000,21000000000000
6819321,d191e2,9,36000000000,21000,756000000000000
6819418,af3d2b,3,16500000000,62419,1029913500000000
6819284,4ad805,5,12000000000,37371,448452000000000
6819260,53c8ed,3,31000000000,21000,651000000000000
6819420,6a8373,13,20000000000,30327,606540000000000
6819450,e17cd9,27,1000000000,21051,21051000000000
6819114,4bb4d5,7,25000000000,21000,525000000000000
6819515,ae0c14,3,14000000000,21000,294000000000000
6819285,95d939,1,10000000000,37000,370000000000000
6819606,74ac4e,106,1000000000,21000,21000000000000
6819587,ef4066,4,15000000000,36863,552945000000000
6819464,9e645d,3,14000000000,33410,467740000000000
6819377,2cedb8,-20,90000000000,21000,1890000000000000
6819075,879c1d,0,20000000000,21000,420000000000000
6819493,b0eca6,547,8300000000,28863,239562900000000
6819088,bdb03d,18,12000000000,27349,328188000000000
6819194,f6a4b8,3,13000000000,21000,273000000000000
6819142,31fb8d,23,1000000000,21000,21000000000000
6819018,554606,-216,5000000000,21000,105000000000000
6819332,5b1d17,2,22000000000,52222,1148884000000000
6819220,6bbeb4,48,62000000000,143081,8871022000000000
6819113,164a21,3,31000000000,21000,651000000000000
6819427,d890ea,24,7000000000,79985,559895000000000
6819278,2bd12c,3,50000000000,53037,2651850000000000
6819570,6326fb,6,10000000000,21000,210000000000000
6819412,19eb26,1680,8000000000,5017785,40142280000000000
6819264,51a398,1,36000000000,21000,756000000000000
6819427,24deea,3,30000000000,279531,8385930000000000
6819497,ca62ad,1,24000000000,21000,504000000000000
6819472,461fe6,17,99000000000,51289,5077611000000000
6819468,d67655,51,10000000000,21000,210000000000000
6819095,b9a66a,1,41000000000,21000,861000000000000
6819020,d9d5f9,0,1000000000,21000,21000000000000
6819284,f23180,5,12000000000,44591,535092000000000
6819006,5891ae,14,71000000000,21000,1491000000000000
6819317,0804ab,10,31000000000,22845,708195000000000
6819316,e48274,1,72000000000,59042,4251024000000000
6819340,ebc397,0,45746031746,21000,960666666666000
6819085,2bd9f2,13,71000000000,21000,1491000000000000
6819422,02818f,0,17550000000,21000,368550000000000
6819524,c6d506,6,41000000000,21000,861000000000000
6819422,6a8839,0,21000000000,311584,6543264000000000
6819598,58d151,145,10000000000,31908,319080000000000
6819038,73a93e,78,18000000000,34977,629586000000000
6819586,5c1de6,2,23000000000,21000,483000000000000
6819477,f9f1b2,25,62000000000,143081,8871022000000000
6819225,a35cfc,6,45000000000,52228,2350260000000000
6819357,afc516,43,11000000000,21000,231000000000000
6819381,fe281e,12,62000000000,143081,8871022000000000
6819547,5a1952,14,20000000000,91372,1827440000000000
6819215,21c5f4,4,10000000000,21000,210000000000000
6819026,9c61da,0,1000000000,21000,21000000000000
6819080,57bdde,0,50000000000,21000,1050000000000000
6819021,1036dd,30965,10000000000,3471899,34718990000000000
6819002,06a1b3,4,10221105749,150612,1539421179068388
6819243,93e6ac,2,12000000000,428688,5144256000000000
6819225,ecb457,3,71000000000,21000,1491000000000000
6819526,e02cee,13,62000000000,21000,1302000000000000
6819056,e15434,2,31000000000,21000,651000000000000
6819538,1c4ff5,1,24000000000,52222,1253328000000000
6819128,1a27cf,4,13950000000,123600,1724220000000000
6819038,08aebf,66,16000000000,149081,2385296000000000
6819030,50568d,68,120000000000,21000,2520000000000000
6819605,8b07d7,3,66000000000,37879,2500014000000000
6819565,ae837a,12,20000000000,68069,1361380000000000
6819197,d110b7,4,134000000000,21000,2814000000000000
6819271,57b4a6,10,9000000000,81240,731160000000000
6819333,c16e25,37,12000000000,36700,440400000000000
6819006,fef915,4,50000000000,21000,1050000000000000
6819181,2f570a,0,14000000000,33790,473060000000000
6819583,013071,15,50000000000,23242,1162100000000000
6819044,73f7fc,0,60000000000,52882,3172920000000000
6819558,b554f6,7,13800000000,30981,427537800000000
6819289,eb3fe9,4,71000000000,21000,1491000000000000
6819388,67009e,46,15000000000,53327,799905000000000
6819073,41e17f,3284,3000000000,21000,63000000000000
6819519,dc9523,2,15000000000,36863,552945000000000
6819119,ef7308,2,62000000000,143081,8871022000000000
6819408,cd2971,6,20000000000,23291,465820000000000
6819025,e54178,-195,63500000000,143081,9085643500000000
6819172,44c6dd,76,1000000000,21000,21000000000000
6819187,2cb8b8,5,50000000000,34470,1723500000000000
6819164,e5d6ed,18,50000000000,47162,2358100000000000
6819167,088976,5,62000000000,143081,8871022000000000
6819116,aa09a0,71,13900000000,33676,468096400000000
6819087,59a5a0,0,62000000000,143081,8871022000000000
6819206,c85bb2,2,15000000000,22489,337335000000000
6819260,95cbaa,2,60000000000,21000,1260000000000000
6819389,bec3ad,7,41000000000,21000,861000000000000
6819300,727459,0,15000000000,82132,1231980000000000
6819229,7bee31,27,96000000000,320447,30762912000000000
6819508,dea491,26,41000000000,21000,861000000000000
6819379,5f37e8,2,62000000000,143081,8871022000000000
6819439,59be34,11,41000000000,52049,2134009000000000
6819392,ffe012,29,50000000000,21000,1050000000000000
6819258,1e216e,0,12000000000,21000,252000000000000
6819312,e50a06,18,30000000000,31660,949800000000000
6819407,7ab523,7,71000000000,21000,1491000000000000
6819333,6c1d22,57,15000000000,344290,5164350000000000
6819112,7d4ca4,14,50000000000,21000,1050000000000000
6819511,0349b6,4,20000000000,21000,420000000000000
6819112,93b176,4,50000000000,21000,1050000000000000
6819482,ee74b7,27,50000000000,21000,1050000000000000
6819571,5eb84d,7,12000000000,52222,626664000000000
6819101,0408a6,5,61700000000,143081,8828097700000000
6819115,73ef5f,28,62000000000,38165,2366230000000000
6819514,87a7ad,8,20000000000,21000,420000000000000
6819466,5eae51,0,42000000000,21000,882000000000000
6819473,151af3,51,10000000000,21051,210510000000000
6819567,4acd0b,8,50000000000,53791,2689550000000000
